s,lane_x,lane_y,veh_x,veh_y,deviation,lane_seg_idx,veh_seg_idx
218.0,225.50619097490653,734.6921836646128,221.78686516512485,744.5018519855142,10.491090364943263,37,197
218.25,225.43514237748707,734.9318753348994,221.68153082532592,744.7285779806253,10.491185939315542,37,197
218.5,225.36409378006758,735.1715670051858,221.576196485527,744.9553039757365,10.491409582268126,37,197
218.75,225.2930451826481,735.4112586754723,221.47086214572806,745.1820299708476,10.491761285611169,37,197
219.0,225.22199658522862,735.6509503457588,221.36417761848958,745.408110005172,10.492136665113174,37,198
219.25,225.15094798780913,735.8906420160453,221.25373850155836,745.6323937572618,10.49237669773715,37,198
219.5,225.07989939038964,736.1303336863317,221.14329938462714,745.8566775093515,10.492787225945447,37,198
219.75,225.00885079297018,736.3700253566183,221.03286026769592,746.0809612614413,10.493368229727372,37,198
220.0,224.9378021955507,736.6097170269047,220.9224211507647,746.305245013531,10.494119680767914,37,198
220.25,224.8667535981312,736.8494086971912,220.80815178400022,746.5275962618576,10.494739788224006,37,199
220.5,224.79570500071173,737.0891003674776,220.69337585114332,746.749691928715,10.495529227459208,37,199
220.75,224.72465640329224,737.3287920377642,220.5785999182864,746.9717875955723,10.496530269797102,37,199
221.0,224.65360780587275,737.5684837080506,220.46382398542946,747.1938832624297,10.497742854704043,37,199
221.25,224.5740162584213,737.8054576907108,220.3465569938151,747.414661897706,10.498010160294111,38,200
221.5,224.49351935732057,738.0421436618058,220.22764385817143,747.634570210808,10.498206555038012,38,200
221.75,224.4130224562198,738.2788296329007,220.10873072252775,747.8544785239101,10.498570331841288,38,200
222.0,224.33252555511908,738.5155156039958,219.98981758688407,748.0743868370121,10.499101473305101,38,200
222.25,224.25202865401832,738.7522015750908,219.86916002534448,748.2933293682042,10.499650326593507,38,201
222.5,224.1715317529176,738.9888875461858,219.74590458486847,748.5108336127446,10.500172985481218,38,201
222.75,224.09103484586765,739.2255735152575,219.62264914439245,748.7283378572849,10.500904766602599,39,201
223.0,224.01053793211244,739.4622594820486,219.49939370391647,748.9458421018252,10.501845626065668,39,201
223.25,223.93004101835723,739.6989454488398,219.3751616418167,749.1627808003572,10.502909391947709,39,202
223.5,223.849544104602,739.9356314156311,219.2478655788455,749.377945184845,10.503939002616827,39,202
223.75,223.76904719084678,740.1723173824222,219.1205695158743,749.5931095693328,10.505221088757406,39,202
224.0,223.68855027709157,740.4090033492134,218.9932734529031,749.8082739538206,10.50675555794432,39,202
224.25,223.60805336333635,740.6456893160046,218.86563062086879,750.023228435809,10.508511474596933,39,203
224.5,223.52755644958114,740.8823752827958,218.7340240817486,750.2357836494848,10.510195080754018,39,203
224.75,223.44297890115348,741.1175615263795,218.60241754262844,750.4483388631608,10.511633554031272,40,203
225.0,223.35104589412796,741.3500444767635,218.47081100350826,750.6608940768366,10.512307684937833,40,203
225.25,223.25911288710245,741.5825274271475,218.33920446438808,750.8734492905126,10.513169263312104,40,203
225.5,223.1671798800769,741.8150103775315,218.20389373159435,751.0836613746138,10.513900356073089,40,204
225.75,223.07524687305138,742.0474933279155,218.06821949026073,751.2936435172797,10.514828412118566,40,204
226.0,222.98331386602587,742.2799762782995,217.9325452489271,751.5036256599456,10.515986474839595,40,204
226.25,222.89138085900035,742.5124592286835,217.7968710075935,751.7136078026115,10.517374468258625,40,204
226.5,222.7994478547666,742.7449421801715,217.6584214255484,751.9217598967542,10.51875164405485,41,205
226.75,222.7075148521551,742.9774251323009,217.51886213462384,752.129180253317,10.520301270314876,41,205
227.0,222.61558184954356,743.2099080844304,217.3793028436993,752.3366006098798,10.522125939235885,41,205
227.25,222.52364884693205,743.4423910365599,217.23974355277474,752.5440209664426,10.524225507758791,41,205
227.5,222.42507468593544,743.6719659092622,217.09833595187195,752.7501712855071,10.525585893158365,42,206
227.75,222.31658051527538,743.897196934951,216.95474666625572,752.9548224938012,10.52567541722759,42,206
228.0,222.2080863446153,744.1224279606397,216.81115738063946,753.1594737020953,10.525922191207858,42,206
228.25,222.09959217395524,744.3476589863284,216.66756809502323,753.3641249103894,10.526326204039568,42,206
228.5,221.99109800329518,744.5728900120171,216.52342826786935,753.568380963954,10.526835697495782,42,207
228.75,221.8826038326351,744.7981210377058,216.37548247315877,753.769905259828,10.527169505442648,42,207
229.0,221.77410966197505,745.0233520633944,216.22753667844822,753.9714295557018,10.52770452994986,42,207
229.25,221.66561549131498,745.2485830890831,216.07959088373767,754.1729538515757,10.528440740341921,42,207
229.5,221.55712132065491,745.4738141147719,215.9316450890271,754.3744781474496,10.5293780944181,42,207
229.75,221.44862714999485,745.6990451404606,215.78003935598957,754.5732432333567,10.53016046270457,42,208
230.0,221.34013297933478,745.9242761661493,215.6270151208896,754.7709389173564,10.531056808225845,42,208
230.25,221.23163880867472,746.149507191838,215.47399088578962,754.9686346013559,10.532213341421334,42,208
230.5,221.12314463801465,746.3747382175267,215.32096665068966,755.1663302853556,10.53362997658978,42,208
230.75,221.01465046735458,746.5999692432154,215.16661334311073,755.3629691348578,10.535165177037365,42,209
231.0,220.90354538340034,746.8238633374345,215.0084713458695,755.5565953435914,10.53624725409037,43,209
231.25,220.78421850389387,747.0435474193049,214.8503293486283,755.7502215523251,10.53647070729007,43,209
231.5,220.66489162438737,747.2632315011754,214.69218735138708,755.9438477610587,10.53690158367566,43,209
231.75,220.54556474488086,747.4829155830457,214.53404535414583,756.1374739697924,10.537539857803159,43,209
232.0,220.42623786537436,747.7025996649162,214.37325061622903,756.3288931914473,10.538102041837886,43,210
232.25,220.30691098586786,747.9222837467865,214.21162408011648,756.5196203862157,10.538819656635903,43,210
232.5,220.18758410636136,748.1419678286569,214.04999754400393,756.7103475809843,10.539786543878577,43,210
232.75,220.06825722685485,748.3616519105274,213.88837100789138,756.9010747757527,10.541002634971111,43,210
233.0,219.94893034734835,748.5813359923977,213.7254773155068,757.0906974428731,10.542324218803644,43,211
233.25,219.82960346784185,748.8010200742682,213.55859735166507,757.2768454422397,10.543487723589212,43,211
233.5,219.70601002244123,749.0181422312545,213.39171738782338,757.4629934416063,10.544467906943863,44,211
233.75,219.56818222069558,749.2267171508062,213.22483742398165,757.6491414409729,10.54396766561756,44,211
234.0,219.4303544189499,749.4352920703577,213.05795746013996,757.8352894403395,10.543595156129161,44,211
234.25,219.29252663103117,749.6438669990463,212.8874500591808,758.0180928256469,10.542896380320347,45,212
234.5,219.15469885369205,749.8524419347259,212.71543049667773,758.1995019492219,10.542181361523077,45,212
234.75,219.0168710763529,750.0610168704055,212.54341093417466,758.380911072797,10.541647202944944,45,212
235.0,218.8790432990138,750.2695918060851,212.3713913716716,758.562320196372,10.541293932080144,45,212
235.25,218.74121552167466,750.4781667417648,212.19937180916853,758.743729319947,10.541121567115239,45,212
235.5,218.602161081115,750.6859156896578,212.0273522466655,758.925138443522,10.541010520692435,46,212
235.75,218.4607299929492,750.892064294553,211.85442080594643,759.1056593839951,10.540705164626495,46,213
236.0,218.3192989047834,751.0982128994482,211.67760251559923,759.2823944744517,10.540064467484518,46,213
236.25,218.17786781661758,751.3043615043434,211.500784225252,759.4591295649083,10.539624633149499,46,213
236.5,218.03643672845178,751.5105101092386,211.3239659349048,759.6358646553648,10.539385686769192,46,213
236.75,217.89500564028594,751.7166587141338,211.14714764455758,759.8125997458213,10.539347642006918,46,213
237.0,217.75357455212014,751.922807319029,210.96790941452278,759.9868573038138,10.53917233546893,46,214
237.25,217.6121434639543,752.1289559239242,210.78706511570599,760.1594705697742,10.539016080115774,46,214
237.5,217.4707123757885,752.3351045288193,210.6062208168892,760.3320838357344,10.539113928477434,46,214
237.75,217.3292812876227,752.5412531337146,210.4253765180724,760.5046971016947,10.539465873476601,46,214
238.0,217.18486915758535,752.7452441313274,210.2445322192556,760.6773103676549,10.539732045694098,47,214
238.25,217.0332344878558,752.9440076263057,210.0636879204388,760.8499236336152,10.53935895915996,47,214
238.5,216.8815998181262,753.1427711212841,209.88283028533078,761.0225226520056,10.539129905219545,47,215
238.75,216.72996514839664,753.3415346162624,209.69865744082185,761.1915799303034,10.538619430983283,47,215
239.0,216.57833047866706,753.5402981112408,209.5144845963129,761.3606372086014,10.538293137285489,47,215
239.25,216.4266958089375,753.739061606219,209.33031175180398,761.5296944868992,10.538151041234592,47,215
239.5,216.2750611392079,753.9378251011974,209.14613890729504,761.6987517651971,10.538193150281666,47,215
239.75,216.12342646947835,754.1365885961758,208.96118198644552,761.8669436514363,10.538317480277641,47,216
240.0,215.97179179974876,754.335352091154,208.77482970620105,762.033595467051,10.538463571626734,47,216
240.25,215.81207243108472,754.5276742905285,208.58847742595657,762.2002472826657,10.537964752160931,48,216
240.5,215.6522096901449,754.7198822613809,208.4021251457121,762.3668990982804,10.537580007062736,48,216
240.75,215.49234694920509,754.9120902322333,208.2157728654676,762.5335509138952,10.537323821456678,48,216
241.0,215.3324842082653,755.1042982030857,208.02810310164242,762.6987124132755,10.537035187694995,48,217
241.25,215.17062432460185,755.2947894789834,207.8398543529906,762.8632189743332,10.536665193634962,49,217
241.5,215.0046029616355,755.4817036492295,207.65160560433878,763.0277255353909,10.536081645604265,49,217
241.75,214.83858159866912,755.6686178194757,207.46335685568698,763.1922320964486,10.535592617321855,49,217
242.0,214.67256023570278,755.8555319897217,207.27510810703518,763.3567386575063,10.535198121950268,49,217
242.25,214.5065388727364,756.0424461599679,207.08641667170085,763.5207345876823,10.534847473332906,49,218
242.5,214.34051750977005,756.2293603302139,206.89687506119307,763.6837498565565,10.53450217678569,49,218
242.75,214.17449614680368,756.4162745004601,206.70733345068533,763.8467651254307,10.534263603027869,49,218
243.0,214.00847478383733,756.6031886707062,206.51779184017755,764.0097803943048,10.534131759310519,49,218
243.25,213.84245342087095,756.7901028409523,206.32789605185548,764.1723809537624,10.534068662539667,49,219
243.5,213.6764320579046,756.9770170111984,206.13722904501637,764.3340784877664,10.534037005799053,49,219
243.75,213.51041069493823,757.1639311814446,205.94656203817723,764.4957760217706,10.534123374301236,49,219
244.0,213.34438933197188,757.3508453516906,205.7558950313381,764.6574735557747,10.534327765143257,49,219
244.25,213.1783679690055,757.5377595219368,205.56522802449896,764.8191710897787,10.534650171455306,49,219
244.5,213.01234660603916,757.7246736921828,205.37396057241662,764.9801561406309,10.535035204420456,49,220
244.75,212.84632524307278,757.911587862429,205.18229531457564,765.1406691585976,10.53551000813509,49,220
245.0,212.68030388010644,758.0985020326751,204.9906300567347,765.3011821765641,10.536113361435579,49,220
245.25,212.50161613960253,758.2733073280965,204.7989647988937,765.4616951945308,10.535832088393526,50,220
245.5,212.3223591423372,758.4475684222381,204.60679153172617,765.6215980436149,10.535496407967772,50,221
245.75,212.14310214507188,758.6218295163796,204.41420384882454,765.781003138874,10.535161879665337,50,221
246.0,211.96384514780655,758.7960906105212,204.2216161659229,765.9404082341332,10.534865158841464,50,221
246.25,211.78458815054125,758.9703517046628,204.02902848302128,766.0998133293923,10.53460624869071,50,221
246.5,211.60533115327593,759.1446127988044,203.83644080011965,766.2592184246514,10.534385152001002,50,221
246.75,211.4260741560106,759.318873892946,203.64385311721801,766.4186235199106,10.534201871153298,50,221
247.0,211.24681715874527,759.4931349870876,203.4509316919708,766.5776234989299,10.534030932434716,50,222
247.25,211.06756016147995,759.6673960812292,203.25761008032822,766.7361377079836,10.533870535367944,50,222
247.5,210.88830316421462,759.8416571753708,203.06428846868565,766.8946519170373,10.53375245493407,50,222
247.75,210.70904616694932,760.0159182695123,202.87096685704304,767.0531661260909,10.533676692556146,50,222
248.0,210.529789169684,760.1901793636539,202.67764524540047,767.2116803351446,10.533643249147346,50,222
248.25,210.35053217241867,760.3644404577955,202.4843236337579,767.3701945441983,10.533652125110711,50,222
248.5,210.17127517515334,760.538701551937,202.2910020221153,767.528708753252,10.533703320339287,50,222
248.75,209.9872093666067,760.7078722803436,202.09787680453113,767.687462023343,10.533576850035669,51,223
249.0,209.80304129736442,760.8769347607217,201.90485328852492,767.8463390898711,10.53346906418498,51,223
249.25,209.61887322812214,761.0459972410997,201.7118297725187,768.0052161563993,10.533378570993504,51,223
249.5,209.43470515887986,761.2150597214778,201.51880625651248,768.1640932229275,10.533305370906655,51,223
249.75,209.2505370896376,761.3841222018558,201.3258768141666,768.3230844609346,10.533253899652676,51,224
250.0,209.0663690203953,761.5531846822338,201.13301835413856,768.4821618458628,10.533222551901641,51,224
250.25,208.88220095115304,761.7222471626119,200.9401598941105,768.641239230791,10.533207839555576,51,224
250.5,208.69803288191076,761.8913096429899,200.74730143408243,768.8003166157193,10.533209762684434,51,224
250.75,208.5138648126685,762.0603721233679,200.5545169471693,768.9594835932412,10.53323110530497,51,225
251.0,208.32969674342618,762.229434603746,200.36181395923512,769.1187492783125,10.533271701983496,51,225
251.25,208.1455286741839,762.398497084124,200.16911097130094,769.2780149633838,10.533328325933887,51,225
251.5,207.95728809935406,762.5629965798298,199.97640798336673,769.4372806484552,10.533291455282066,52,225
251.75,207.7684594051863,762.7268371250526,199.7840366245118,769.5969453404529,10.533251826091686,52,226
252.0,207.5796307110185,762.8906776702753,199.59221524698094,769.7572717547524,10.533229329893208,52,226
252.25,207.39080201685073,763.0545182154981,199.40039386945008,769.917598169052,10.533208856322934,52,226
252.5,207.20197332268293,763.2183587607209,199.2085724919192,770.0779245833515,10.533190405392705,52,226
252.75,207.01314462851516,763.3821993059436,199.01675111438834,770.2382509976511,10.533173977113227,52,226
253.0,206.82431593434737,763.5460398511664,198.82492973685746,770.3985774119507,10.533159571493814,52,226
253.25,206.6354872401796,763.7098803963892,198.6331083593266,770.5589038262502,10.53314718854284,52,226
253.5,206.4466585460118,763.8737209416119,198.44200805077358,770.7200855491672,10.533144729400778,52,227
253.75,206.25782985184404,764.0375614868346,198.25155550847262,770.8820356313873,10.533150296885434,52,227
254.0,206.06900115767624,764.2014020320574,198.06110296617163,771.0439857136074,10.533156454003553,52,227
254.25,205.88017246350847,764.3652425772801,197.87065042387067,771.2059357958275,10.533163200754249,52,227
254.5,205.69134376934068,764.5290831225029,197.68043397921056,771.3681625318596,10.533170597360012,52,228
254.75,205.5025150751729,764.6929236677257,197.49055718471362,771.5307872621794,10.533178426991903,52,228
255.0,205.3136863810051,764.8567642129484,197.30068039021668,771.6934119924991,10.533186501246771,52,228
255.25,205.12485768683734,765.0206047581712,197.11080359571974,771.8560367228189,10.533194820123951,52,228
255.5,204.93602899266955,765.184445303394,196.92112670890737,772.0188938704081,10.533202069333763,52,229
255.75,204.74720029850178,765.3482858486167,196.73193499096567,772.1823150864795,10.533206234293356,52,229
256.0,204.558371604334,765.5121263938395,196.54274327302397,772.345736302551,10.533210428456307,52,229
256.25,204.36954291016622,765.6759669390623,196.35355155508228,772.5091575186225,10.533214651822627,52,229
256.5,204.18071421599845,765.839807484285,196.16435983714058,772.672578734694,10.5332189043924,52,229
256.75,203.99188552183065,766.0036480295078,195.97516811919888,772.8359999507653,10.533223186165328,52,229
257.0,203.80305682766289,766.1674885747306,195.78597640125722,772.9994211668368,10.533227497141617,52,229
257.25,203.6142281334951,766.3313291199532,195.59678468331552,773.1628423829083,10.533231837321228,52,229
257.5,203.42539943932732,766.495169665176,195.40845194082814,773.3272510630729,10.533222841143212,52,230
257.75,203.23657074515953,766.6590102103988,195.22040202273536,773.4919848735227,10.53320956467042,52,230
258.0,203.04774205099176,766.8228507556215,195.03235210464257,773.6567186839725,10.533196421513253,52,230
258.25,202.85891335682396,766.9866913008443,194.8443021865498,773.8214524944223,10.533183411672002,52,230
258.5,202.6700846626562,767.1505318460671,194.65625226845702,773.9861863048719,10.533170535147244,52,230
258.75,202.48138637377102,767.3145222280625,194.46820235036424,774.1509201153217,10.533159747478601,53,230
259.0,202.2930529100332,767.4789317972381,194.28015243227148,774.3156539257715,10.533154490905904,53,230
259.25,202.10471944629535,767.6433413664138,194.09220436936127,774.4805036919539,10.53314703798828,53,231
259.5,201.91638598255753,767.8077509355894,193.90459940364732,774.6457440527604,10.533132205402312,53,231
259.75,201.72805251881968,767.972160504765,193.71699443793338,774.810984413567,10.5331174887084,53,231
260.0,201.53971905508186,768.1365700739407,193.52938947221944,774.9762247743735,10.533102887906928,53,231
260.25,201.351385591344,768.3009796431162,193.3417845065055,775.1414651351799,10.53308840299848,53,231
260.5,201.1630521276062,768.4653892122918,193.15417954079155,775.3067054959865,10.533074033983505,53,231
260.75,200.97471866386834,768.6297987814675,192.96692665855863,775.4723444882214,10.533051056048265,53,232
261.0,200.78638520013052,768.7942083506431,192.77977627213318,775.6380995269407,10.533025821618907,53,232
261.25,200.59805173639268,768.9586179198187,192.59262588570775,775.8038545656599,10.533000891881732,53,232
261.5,200.40971827265486,769.1230274889942,192.4054754992823,775.969609604379,10.532976266838991,53,232
261.75,200.221384808917,769.2874370581699,192.2183364544097,776.1353774176079,10.532951634323679,53,233
262.0,200.0330513451792,769.4518466273455,192.03158534210164,776.3015821770213,10.532916751731104,53,233
262.25,199.84471788144134,769.6162561965211,191.84483422979355,776.4677869364348,10.532882412705613,53,233
262.5,199.65638441770352,769.7806657656968,191.6580831174855,776.6339916958483,10.532848617252446,53,233
262.75,199.46805095396567,769.9450753348724,191.4713320051774,776.8001964552618,10.532815365376837,53,233
263.0,199.27971749022785,770.1094849040479,191.28456477792514,776.9663831021371,10.532783098118005,53,234
263.25,199.09138402649,770.2738944732235,191.09776396825492,777.1325320037482,10.532752271393257,53,234
263.5,198.90305056275218,770.4383040423992,190.91096315858474,777.2986809053592,10.53272195482675,53,234
263.75,198.71471709901436,770.6027136115748,190.72416234891455,777.4648298069703,10.532692148423033,53,234
264.0,198.52638363527652,770.7671231807504,190.53736153924436,777.6309787085813,10.532662852186268,53,234
264.25,198.3380501715387,770.9315327499261,190.3505734113148,777.797141866622,10.532633741774923,53,235
264.5,198.14971670780085,771.0959423191016,190.1637913619245,777.9633118579729,10.532604996548972,53,235
264.75,197.96138324406303,771.2603518882772,189.9770093125342,778.1294818493238,10.532576774001008,53,235
265.0,197.77304978032518,771.4247614574529,189.79022726314392,778.2956518406749,10.53254907413531,53,235
265.25,197.58471631658736,771.5891710266285,189.60344521375362,778.4618218320257,10.532521896955949,53,235
265.5,197.3963828528495,771.7535805958041,189.4166631643633,778.6279918233766,10.532495242466974,53,235
265.75,197.2080493891117,771.9179901649796,189.22988111497304,778.7941618147275,10.532469110672452,53,235
266.0,197.01971592537384,772.0823997341553,189.04309906558274,778.9603318060784,10.532443501576124,53,235
266.25,196.83138246163603,772.2468093033309,188.85616027900977,779.1263254281984,10.532421895013755,53,236
266.5,196.64304899789818,772.4112188725065,188.6692004052088,779.2922953218186,10.53240117354119,53,236
266.75,196.45471553416036,772.5756284416822,188.48224053140785,779.4582652154389,10.532380862320844,53,236
267.0,196.2663820704225,772.7400380108578,188.29528065760687,779.6242351090592,10.532360961355069,53,236
267.25,196.0780486066847,772.9044475800333,188.1084044990318,779.790299201292,10.532339709325614,53,237
267.5,195.88971514294684,773.068857149209,187.92162652776435,779.956473776511,10.532316885856027,53,237
267.75,195.70138167920902,773.2332667183846,187.7348485564969,780.1226483517299,10.532294587844836,53,237
268.0,195.51304821547117,773.3976762875602,187.54807058522945,780.288822926949,10.532272815295407,53,237
268.25,195.32471475173335,773.5620858567358,187.36127801273045,780.454981080973,10.53225186123139,53,238
268.5,195.1363812879955,773.7264954259115,187.17440347403328,780.6210470521613,10.532233041337951,53,238
268.75,194.94804782425769,773.890904995087,186.98752893533612,780.7871130233495,10.532214684004021,53,238
269.0,194.75971436051984,774.0553145642626,186.80065439663895,780.9531789945379,10.532196789231975,53,238
269.25,194.57138089678202,774.2197241334383,186.61377985794175,781.1192449657262,10.532179357024237,53,238
269.5,194.38304743304417,774.3841337026139,186.42690531924458,781.2853109369146,10.532162387383014,53,238
269.75,194.19471396930635,774.5485432717895,186.24003078054741,781.4513769081028,10.532145880310535,53,238
270.0,194.00638050556853,774.712952840965,186.05314117253292,781.617425894032,10.532130080333788,53,239
270.25,193.81804704183068,774.8773624101407,185.86599763101006,781.7831886608594,10.532118781956873,53,239
270.5,193.62971357809286,775.0417719793163,185.6788540894872,781.9489514276868,10.53210779186873,53,239
270.75,193.441380114355,775.2061815484919,185.49171054796435,782.1147141945142,10.532097110070433,53,239
271.0,193.2530466506172,775.3705911176676,185.30456700644152,782.2804769613416,10.532086736562793,53,239
271.25,193.06471318687935,775.5350006868432,185.11742346491866,782.4462397281691,10.532076671346868,53,239
271.5,192.87637972314153,775.6994102560187,184.92998904490614,782.6116735158765,10.532070460490017,53,240
271.75,192.68804625940368,775.8638198251944,184.74255450521727,782.7771071682319,10.532064427416243,53,240
272.0,192.49971279566586,776.02822939437,184.55511996552843,782.9425408205872,10.532058570639856,53,240
272.25,192.311379331928,776.1926389635456,184.3676854258396,783.1079744729426,10.532052890161205,53,240
272.5,192.1230458681902,776.3570485327213,184.18018534602638,783.273333826934,10.532048022369278,53,241
272.75,191.93471240445234,776.5214581018968,183.99265777302244,783.4386620137724,10.5320435684194,53,241
273.0,191.74637894071452,776.6858676710724,183.80513020001854,783.6039902006107,10.532039256255707,53,241
273.25,191.55804547697667,776.850277240248,183.6176026270146,783.7693183874491,10.532035085878448,53,241
273.5,191.36971201323885,777.0146868094237,183.42990474432287,783.9344530581232,10.532032301705673,53,242
273.75,191.181378549501,777.1790963785993,183.24209057500013,784.0994555968964,10.532030443002142,53,242
274.0,190.99304508576319,777.3435059477749,183.05427640567743,784.2644581356697,10.532028643287834,53,242
274.25,190.80471162202534,777.5079155169504,182.8664622363547,784.4294606744429,10.532026902562853,53,242
274.5,190.61637815828752,777.6723250861261,182.6786490028964,784.5944642784324,10.532025215598804,53,243
274.75,190.42804469454967,777.8367346553017,182.49083968782188,784.7594723423906,10.532023566393388,53,243
275.0,190.23971123081185,778.0011442244773,182.30303037274734,784.9244804063488,10.532021977283302,53,243
275.25,190.05137776707403,778.165553793653,182.1152210576728,785.089488470307,10.532020448268476,53,243
275.5,189.86304430333618,778.3299633628286,181.92740425346202,785.254488000196,10.532019011313801,53,244
275.75,189.67471083959836,778.4943729320041,181.73940199238433,785.4192761970721,10.532018407277054,53,244
276.0,189.4863773758605,778.6587825011798,181.55139973130665,785.5840643939482,10.532017827267302,53,244
276.25,189.2980439121227,778.8231920703554,181.363397470229,785.7488525908243,10.532017271284648,53,244
276.5,189.10971044838485,778.987601639531,181.1753952091513,785.9136407877005,10.532016739329169,53,244
276.75,188.92137698464703,779.1520112087067,180.98703828011028,786.0780231579181,10.532016530509695,53,245
277.0,188.73304352090918,779.3164207778822,180.79855480680646,786.2422607306331,10.53201643586567,53,245
277.25,188.54471005717136,779.4808303470578,180.61007133350267,786.4064983033481,10.532016346167024,53,245
277.5,188.3563765934335,779.6452399162334,180.42158786019885,786.5707358760633,10.532016261413915,53,245
277.75,188.1680431296957,779.8096494854091,180.2331193056812,786.734990565959,10.532016197047247,53,246
278.0,187.97970966595784,779.9740590545847,180.0446740526804,786.8992719910243,10.532016160214146,53,246
278.25,187.79137620222002,780.1384686237603,179.8562287996796,787.0635534160895,10.532016126126669,53,246
278.5,187.60304273848217,780.3028781929359,179.6677835466788,787.2278348411547,10.532016094785021,53,246
278.75,187.41470927474435,780.4672877621115,179.47930343703007,787.3920761974124,10.532015983794707,53,247
279.0,187.2263758110065,780.6316973312871,179.29051237347957,787.5559601024289,10.53201516438792,53,247
279.25,187.03804234726869,780.7961069004627,179.10172130992905,787.7198440074454,10.532014391099581,53,247
279.5,186.84970888353084,780.9605164696384,178.91293024637852,787.883727912462,10.53201366392964,53,247
279.75,186.66137541979302,781.1249260388139,178.724139182828,788.0476118174785,10.532012982878218,53,247
280.0,186.47304195605517,781.2893356079895,178.5356838342803,788.2118816470759,10.532012989764853,53,248
280.25,186.28470849231735,781.4537451771652,178.34723450065002,788.3761583911827,10.532013011480748,53,248
280.5,186.0963750285795,781.6181547463408,178.15878516701972,788.5404351352894,10.532013036146461,53,248
280.75,185.90804156484168,781.7825643155164,177.97033583338944,788.7047118793961,10.532013063762069,53,248
281.0,185.71970810110383,781.946973884692,177.781870988851,788.8689708280917,10.53201308891575,53,249
281.25,185.531374637366,782.1113834538676,177.59340206601945,789.0332250978283,10.532013116566072,53,249
281.5,185.3430411736282,782.2757930230432,177.4049331431879,789.1974793675649,10.532013148248508,53,249
281.75,185.15470770989035,782.4402025922188,177.21646422035633,789.3617336373015,10.532013183963114,53,249
282.0,184.9663742461525,782.6046121613945,177.02806076042887,789.526062976983,10.532013216390895,53,250
282.25,184.77804078241468,782.7690217305701,176.83968638156287,789.6904256655314,10.532013246498549,53,250
282.5,184.58970731867686,782.9334312997457,176.6513120026969,789.8547883540797,10.53201327697373,53,250
282.75,184.401373854939,783.0978408689213,176.46293762383092,790.0191510426281,10.532013307816667,53,250
283.0,184.21304039120116,783.2622504380969,176.27473158145364,790.1837062480025,10.532012974137075,53,251
283.25,184.02470692746334,783.4266600072725,176.08670570798688,790.3484675022678,10.532012265383221,53,251
283.5,183.83637346372552,783.5910695764481,175.89867983452012,790.513228756533,10.532011577355975,53,251
283.75,183.64803999998767,783.7554791456238,175.71065396105334,790.6779900107982,10.532010910055492,53,251
284.0,183.45970653624985,783.9198887147993,175.52280276715373,790.8429499977951,10.532009255978087,53,252
284.25,183.271373072512,784.0842982839749,175.3352800359555,791.0082836764088,10.532005810837692,53,252
284.5,183.0830396087742,784.2487078531506,175.14775730475725,791.1736173550227,10.532002509188969,53,252
284.75,182.89470614503634,784.4131174223262,174.960234573559,791.3389510336364,10.531999351031864,53,252
285.0,182.70637268129852,784.5775269915018,174.77274844399687,791.5043261969962,10.531996048799943,53,253
285.25,182.51803921756067,784.7419365606775,174.5853408297941,791.6697903506332,10.531992301852423,53,253
285.5,182.32970575382285,784.906346129853,174.39793321559134,791.8352545042703,10.531988741890792,53,253
285.75,182.141372290085,785.0707556990286,174.21052560138858,792.0007186579073,10.531985368914924,53,253
286.0,181.95303882634718,785.2351652682042,174.02302858732784,792.1660812910756,10.531982686419774,53,254
286.25,181.76470536260933,785.3995748373799,173.8351931496603,792.3310596180045,10.531982016664202,53,254
286.5,181.5763718988715,785.5639844065555,173.64735771199275,792.4960379449333,10.531981401173306,53,254
286.75,181.3880384351337,785.728393975731,173.45952227432522,792.6610162718622,10.531980839947257,53,254
287.0,181.19970497139585,785.8928035449067,173.27158144484054,792.825874162443,10.531980385476704,53,255
287.25,181.011371507658,786.0572131140823,173.08314466574697,792.9901653073196,10.531980201771743,53,255
287.5,180.82303804392018,786.2216226832579,172.89470788665338,793.1544564521961,10.531980020411906,53,255
287.75,180.63470458018236,786.3860322524336,172.70627110755981,793.3187475970726,10.53197984139713,53,255
288.0,180.4463711164445,786.5504418216092,172.51761595037001,793.4827854607632,10.531977345915282,53,256
288.25,180.25803765270666,786.7148513907847,172.32737735869907,793.6449868116794,10.531958490750304,53,256
288.5,180.06970418896884,786.8792609599603,172.1371387670281,793.8071881625956,10.531940443165432,53,256
288.75,179.88137072523102,787.043670529136,171.94690017535711,793.9693895135118,10.531923203164775,53,256
289.0,179.69303726149317,787.2080800983116,171.75664300937652,794.131569058555,10.531906432723488,53,257
289.25,179.50470379775535,787.3724896674872,171.56625086329618,794.2935901396245,10.531888089893572,53,257
289.5,179.3163703340175,787.5368992366629,171.37585871721583,794.455611220694,10.531870691123117,53,257
289.75,179.1280368702797,787.7013088058384,171.18546657113552,794.6176323017635,10.5318542364169,53,257
290.0,178.93970340654184,787.865718375014,170.99509921652879,794.7796822817519,10.531838996094036,53,258
290.25,178.75136994280402,788.0301279441896,170.80600217397478,794.9432130387896,10.531838135251176,53,258
290.5,178.56303647906617,788.1945375133653,170.6169051314208,795.1067437958274,10.53183740310022,53,258
290.75,178.37470301532835,788.3589470825409,170.42780808886678,795.2702745528651,10.53183679964128,53,258
